Unique_ID,Subregion,E/I,"Axonal-dendritic pattern (ax=1, de=2)",p,Projection patterning,Hippocampome neuronal  class,Neurite,Neurite_ID,Total_length (micron),%_of_neurite_tree,Density,Avg_max_path_length (micron),Avg_mean_path_length (micron),Reference_ID
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SLM:A,52,696.539651268,11.1782945736,0.0033131603,,,800338
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SO:D,62,2869.3115110131,100,0.0714185311,,,800340
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SO:A,61,7139.0838110189,44.7915807985,0.0654666522,,,800340
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SP:A,58,853.5718267392,5.3554254939,0.0240718326,,,800340
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SR:A,55,7945.7945882655,49.8529937076,0.0512502542,,,800340
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SO:D,62,7613.7680327238,16.9846603771,0.0746586899,,,800342
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SP:D,59,1113.7026584291,2.4844283846,0.020533857,,,800342
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SR:D,56,33649.3251432996,75.0643251831,0.1375951011,,,800342
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SR:A,55,4549.7726411884,36.1825837065,0.0139533206,,,800342
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SLM:D,53,2450.5240158303,5.4665860551,0.0358800676,,,800342
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SLM:A,52,8024.7098172715,63.8174162935,0.0881221104,,,800342
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SO:D,62,9623.6483750543,32.3450774074,0.0992602297,,,800344
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SP:D,59,1871.9955975207,6.2917762732,0.0620811438,,,800344
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SP:A,58,1560.2101758638,5.7336854017,0.0258706891,,,800344
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SR:D,56,18257.4101130372,61.3631463194,0.1181734379,,,800344
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SR:A,55,13980.3043389896,51.3768389287,0.04524466,,,800344
4066,CA1,I,1202,,,CA1 OR-LM,CA1:SLM:A,52,11670.7826970861,42.8894756696,0.0891686028,,,800344
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SO:D,62,,,,,,800346
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SP:D,59,,,,,,800346
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SR:D,56,,,,,,800346
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SR:A,55,,,,,,800346
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SLM:D,53,,,,,,800346
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SLM:A,52,,,,,,800346
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SO:D,62,4209.6021630944,7.7240195873,0.0280126288,,,800348
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SP:D,59,2074.5777119124,3.8065542209,0.0266422556,,,800348
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SR:D,56,41814.3170158572,76.7233080819,0.1374659738,,,800348
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SR:A,55,40672.2157950165,18.7846665845,0.0742840431,,,800348
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SLM:D,53,6401.6518400024,11.7461181099,0.0181594068,,,800348
4076,CA1,I,3222,,,CA1 PPA QuadD,CA1:SLM:A,52,175845.951360475,81.2153334155,0.2771210239,,,800348
4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1:SO:D,62,6931.0250222255,24.5127688172,0.0357571747,,,800350
4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1:SO:A,61,10121.0067236816,10.5518616198,0.034809532,,,800350
4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1:SP:D,59,1364.9859650807,4.8275089606,0.025537714,,,800350
4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1:SP:A,58,3730.3546255672,3.8891571636,0.0465278189,,,800350
4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1:SR:D,56,11757.5647224182,41.5826612903,0.0417794383,,,800350
4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1:SR:A,55,61823.4130495153,64.455257977,0.146455922,,,800350
4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1:SLM:D,53,8221.585998491,29.0770609319,0.0495812523,,,800350
4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1:SLM:A,52,20242.0134473632,21.1037232396,0.0813812466,,,800350
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SR:D,56,4849.9954479975,66.8776661621,0.0149482808,,,800352
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SR:A,55,75781.178874961,97.5790751913,0.1557112583,,,800352
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SLM:D,53,2402.045070644,33.1223338379,0.016302949,,,800352
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SLM:A,52,1880.1216921867,2.4209248087,0.0085070644,,,800352
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SO:D,62,191.6047584394,0.6954956429,0.0011662368,,,800354
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SO:A,61,1870.9641118201,0.9654460463,0.0091103672,,,800354
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SP:D,59,956.8967053827,3.4733870638,0.0121900441,,,800354
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SP:A,58,5076.1172401264,2.6193539945,0.0517323072,,,800354
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SR:D,56,18523.6717938333,67.2380640674,0.0573163331,,,800354
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SR:A,55,179739.352001344,92.7482497655,0.4449226134,,,800354
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SLM:D,53,7877.2097454884,28.5930532259,0.0332431185,,,800354
4028,CA1,I,0300,,,CA1 Radiatum,CA1:SLM:A,52,7106.2823644733,3.6669501937,0.0239917427,,,800354
4061,CA1,I,1300,,,CA1 R-Recv Apical-Target,CA1:SR:D,56,12721.4120513711,92.2770551995,0.0443873687,,,800356
4061,CA1,I,1300,,,CA1 R-Recv Apical-Target,CA1:SR:A,55,179038.346058297,78.0694928696,0.3123490162,,,800356
4061,CA1,I,1300,,,CA1 R-Recv Apical-Target,CA1:SLM:D,53,1064.69330697,7.7229448005,0.0058422544,,,800356
4061,CA1,I,1300,,,CA1 R-Recv Apical-Target,CA1:SLM:A,52,50293.6752950819,21.9305071304,0.1379873645,,,800356
4084,CA1,I,0322,,,SCR R-Targeting,CA1:SO:D,62,3159.6517739685,40.5667937066,0.1541592395,,,800358
4084,CA1,I,0322,,,SCR R-Targeting,CA1:SO:A,61,744.2661833569,4.0963670835,0.0317736185,,,800358
4084,CA1,I,0322,,,SCR R-Targeting,CA1:SP:D,59,1997.6927264304,25.6483924558,0.1771272001,,,800358
4084,CA1,I,0322,,,SCR R-Targeting,CA1:SP:A,58,1302.0308827124,7.1662485397,0.1010150092,,,800358
4084,CA1,I,0322,,,SCR R-Targeting,CA1:SR:D,56,2631.4193758344,33.7848138376,0.043844831,,,800358
4084,CA1,I,0322,,,SCR R-Targeting,CA1:SR:A,55,16122.6357512985,88.7373843767,0.2350565879,,,800358
4033,CA1,I,0003,,,CA1 SO-SO,CA1:SO:D,62,11215.2761303313,100,0.046561186,,,800360
4033,CA1,I,0003,,,CA1 SO-SO,CA1:SO:A,61,40399.994553085,100,0.1048275383,,,800360
4033,CA1,I,0003,,,CA1 SO-SO,CA1:SO:D,62,21041.9583653777,100,0.0591768831,,,800362
4033,CA1,I,0003,,,CA1 SO-SO,CA1:SO:A,61,67406.1185536235,95.5340776537,0.1184800604,,,800362
4033,CA1,I,0003,,,CA1 SO-SO,CA1:SP:A,58,762.9353108769,1.0813012646,0.0072369481,,,800362
4033,CA1,I,0003,,,CA1 SO-SO,CA1:SR:A,55,2388.0920347312,3.3846210817,0.0049461551,,,800362
4041,CA1,I,0313,p,SUB_001,CA1 Hipp-SUB Proj ENK+,CA1:SO:D,62,2533.4406949211,19.5945250592,0.0300528766,,,800364
4041,CA1,I,0313,p,SUB_001,CA1 Hipp-SUB Proj ENK+,CA1:SO:A,61,37572.4956002276,56.3724022279,0.2971351906,,,800364
4041,CA1,I,0313,p,SUB_001,CA1 Hipp-SUB Proj ENK+,CA1:SP:D,59,1131.0003102326,8.74755583,0.0284357019,,,800364
4041,CA1,I,0313,p,SUB_001,CA1 Hipp-SUB Proj ENK+,CA1:SP:A,58,9578.24203907,14.370845062,0.1605446273,,,800364
4041,CA1,I,0313,p,SUB_001,CA1 Hipp-SUB Proj ENK+,CA1:SR:D,56,7728.0585903894,59.7715344242,0.0719265873,,,800364
4041,CA1,I,0313,p,SUB_001,CA1 Hipp-SUB Proj ENK+,CA1:SR:A,55,19499.7759370106,29.2567527101,0.1209922104,,,800364
4041,CA1,I,0313,p,SUB_001,CA1 Hipp-SUB Proj ENK+,CA1:SLM:D,53,1536.8298333161,11.8863846866,0.0345663494,,,800364
4035,CA1,I,0113,p,SUB_111,CA1 Trilaminar,CA1:SO:D,62,24731.9829604367,96.900384153,0.1733437551,,,800366
4035,CA1,I,0113,p,SUB_111,CA1 Trilaminar,CA1:SO:A,61,120174.105316616,49.7817279868,0.3158576697,,,800366
4035,CA1,I,0113,p,SUB_111,CA1 Trilaminar,CA1:SP:D,59,791.1180846502,3.099615847,0.0191742553,,,800366
4035,CA1,I,0113,p,SUB_111,CA1 Trilaminar,CA1:SP:A,58,25958.4530027389,10.7532038032,0.235932228,,,800366
4035,CA1,I,0113,p,SUB_111,CA1 Trilaminar,CA1:SR:A,55,87006.5232775948,36.0421661844,0.1774402976,,,800366
4035,CA1,I,0113,p,SUB_111,CA1 Trilaminar,CA1:SLM:A,52,8262.9552076995,3.4229020256,0.0635563948,,,800366
4013,CA1,I,2333,,,CA1 Radial Trilaminar,CA1:SO:D,62,3811.0973870414,37.1023380606,0.0243357733,,,800368
4013,CA1,I,2333,,,CA1 Radial Trilaminar,CA1:SO:A,61,14806.9357617741,37.2160527763,0.0709122982,,,800368
4013,CA1,I,2333,,,CA1 Radial Trilaminar,CA1:SP:D,59,573.501913959,5.5832375112,0.0194693814,,,800368
4013,CA1,I,2333,,,CA1 Radial Trilaminar,CA1:SP:A,58,9377.2593650848,23.5689939527,0.2387560981,,,800368
4013,CA1,I,2333,,,CA1 Radial Trilaminar,CA1:SR:D,56,3352.4270920101,32.6370256803,0.0192315655,,,800368
4013,CA1,I,2333,,,CA1 Radial Trilaminar,CA1:SR:A,55,15602.2267454336,39.214953271,0.0671279131,,,800368
4013,CA1,I,2333,,,CA1 Radial Trilaminar,CA1:SLM:D,53,2534.8259652446,24.6773987479,0.0208796139,,,800368
4068,CA1,I,1113,p,SUB_111,CA1 O-Bistrat Projecting,CA1:SO:D,62,6271.0640730898,85.3224711473,0.0185343582,,,800370
4068,CA1,I,1113,p,SUB_111,CA1 O-Bistrat Projecting,CA1:SO:A,61,23295.9452135913,23.1955484897,0.0344260071,,,800370
4068,CA1,I,1113,p,SUB_111,CA1 O-Bistrat Projecting,CA1:SP:D,59,1078.7747076719,14.6775288527,0.0075967336,,,800370
4068,CA1,I,1113,p,SUB_111,CA1 O-Bistrat Projecting,CA1:SP:A,58,10382.5828479354,10.3378378378,0.0365570844,,,800370
4068,CA1,I,1113,p,SUB_111,CA1 O-Bistrat Projecting,CA1:SR:A,55,39454.6131753147,39.2845786963,0.1264027521,,,800370
4068,CA1,I,1113,p,SUB_111,CA1 O-Bistrat Projecting,CA1:SLM:A,52,27299.6863118148,27.1820349762,0.0568573412,,,800370
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA1:SO:D,62,6450.0212367287,82.8926905132,0.0396961347,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA1:SO:A,61,24577.091942718,10.5693701312,0.1210061816,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA1:SP:D,59,1331.1488481054,17.1073094868,0.0175166209,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA1:SP:A,58,18371.3667729995,7.9006001073,0.1933994188,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA1:SR:A,55,17187.7031665877,7.3915659711,0.1113670334,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA1:SLM:A,52,16404.896883753,7.0549203923,0.1198375646,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA2:SO:A,46,381.9489592575,0.1642570216,0.0089222615,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA2:SR:A,40,2038.3216736613,0.8765795508,0.0437003405,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA2:SLM:A,37,3683.3493694734,1.5840231586,0.1654492951,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA3:SO:A,31,14680.4540577983,6.3133243344,0.0698792144,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA3:SP:A,28,14067.8230538407,6.049862577,0.1016671222,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA3:SL:A,25,11106.7732013791,4.776464083,0.3424274222,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA3:SR:A,22,68281.8852312226,29.3646017987,0.357268644,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,CA3:SLM:A,19,1690.4077701793,0.7269592935,0.2001791312,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,DG:SMo:A,4,7309.9736459877,3.1436517101,0.0608071975,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,DG:SMi:A,7,1622.3376586284,0.6976857649,0.0265470297,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,DG:SG:A,10,2537.5024917008,1.0912520939,0.0336206033,,,800372
4023,CA1,I,1133,p,DG_0001-CA3_11101,CA1 Back-Projection,DG:H:A,13,28589.4468513537,12.2948820114,0.1830774447,,,800372
4078,CA1,I,2232,,,CA1 Basket,CA1:SO:D,62,,,,,,800374
4078,CA1,I,2232,,,CA1 Basket,CA1:SO:A,61,,,,,,800374
4078,CA1,I,2232,,,CA1 Basket,CA1:SP:D,59,,,,,,800374
4078,CA1,I,2232,,,CA1 Basket,CA1:SP:A,58,,,,,,800374
4078,CA1,I,2232,,,CA1 Basket,CA1:SR:D,56,,,,,,800374
4078,CA1,I,2232,,,CA1 Basket,CA1:SR:A,55,,,,,,800374
4078,CA1,I,2232,,,CA1 Basket,CA1:SLM:D,53,,,,,,800374
4006,CA1,I,3200,p,DG_1000-SUB_100,CA1 Perforant Path-Assoc,CA1:SR:D,56,,,,,,800376
4006,CA1,I,3200,p,DG_1000-SUB_100,CA1 Perforant Path-Assoc,CA1:SR:A,55,,,,,,800376
4006,CA1,I,3200,p,DG_1000-SUB_100,CA1 Perforant Path-Assoc,CA1:SLM:D,53,,,,,,800376
4006,CA1,I,3200,p,DG_1000-SUB_100,CA1 Perforant Path-Assoc,CA1:SLM:A,52,,,,,,800376
4006,CA1,I,3200,p,DG_1000-SUB_100,CA1 Perforant Path-Assoc,DG:SMi:A,7,,,,,,800376
4006,CA1,I,3200,p,DG_1000-SUB_100,CA1 Perforant Path-Assoc,DG:SMo:A,4,,,,,,800376
4006,CA1,I,3200,p,DG_1000-SUB_100,CA1 Perforant Path-Assoc,Sub:SM:A,67,,,,,,800376
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SR:D,56,,,,,,800378
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SR:A,55,,,,,,800378
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SLM:D,53,,,,,,800378
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SLM:A,52,,,,,,800378
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,DG:SMi:A,7,,,,,,800378
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,DG:SMo:A,4,,,,,,800378
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SO:D,62,,,,,,800380
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SP:D,59,,,,,,800380
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SR:D,56,,,,,,800380
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SR:A,55,,,,,,800380
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SLM:D,53,,,,,,800380
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,CA1:SLM:A,52,,,,,,800380
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,DG:SMi:A,7,,,,,,800380
4004,CA1,I,3300,p,DG 1110,CA1 LMR Projecting,DG:SMo:A,4,,,,,,800380
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,CA1:SLM:D,53,,,,,,800382
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,CA1:SLM:A,52,,,,,,800382
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,DG:SMo:D,5,,,,,,800382
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,DG:SMo:A,4,,,,,,800382
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,DG:SMi:A,7,,,,,,800382
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,CA1:SLM:D,53,8399.1611990249,63.5572786157,0.0257281804,,,800384
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,CA1:SLM:A,52,64289.6444376747,39.7699016993,0.1181586255,,,800384
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,DG:SMo:D,5,4815.9439501662,36.4427213843,0.0207556366,,,800384
4011,CA1,I,3000,p,DG_3000,CA1 NGF Projecting,DG:SMo:A,4,97364.3745330685,60.2300983007,0.2517711494,,,800384
